Unnamed: 0,GLOBALEVENTID,SQLDATE,MonthYear,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL,domain,Actor1Type1Code_filled,Actor2Type1Code_filled
3728,1280099157,20251219,202512,CHANCELLOR,,GOV,PROFESSOR,,EDU,1,51,51,5,1,3.4,3,1,3,3.88059701492537,Benin,BN,BN,9.5,2.25,https://hallmarknews.com/firstbank-launches-digital-xperience-centre-at-university-of-benin/,hallmarknews.com,GOV,EDU
3729,1280100080,20251219,202512,COMPANY,,BUS,ARMY,,MIL,0,190,190,19,4,-10.0,10,1,10,-1.19047619047619,Benin,BN,BN,9.5,2.25,https://www.africaguinee.com/patrice-talon-parle-comment-la-tentative-de-coup-detat-a-ete-dejouee/,africaguinee.com,BUS,MIL
3730,1280079620,20251219,202512,FRANCE,FRA,,BENIN,BEN,,0,30,30,3,1,4.0,2,1,2,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3733,1280124527,20251219,202512,MINIST FOR DEFENCE,,GOV,BENIN,BEN,,1,154,154,15,4,-7.2,4,1,4,-1.41414141414141,Benin,BN,BN,9.5,2.25,https://www.ghanamma.com/2025/12/19/minority-slams-unapproved-troop-deployments-abroad/,ghanamma.com,GOV,STATE
3734,1280079947,20251219,202512,MILITARY,,MIL,REGIME,,GOV,1,170,170,17,4,-7.0,2,1,2,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,MIL,GOV
3735,1280113608,20251219,202512,FRANCE,FRA,,BENIN,BEN,MIL,1,51,51,5,1,3.4,1,1,1,-3.96039603960396,Benin,BN,BN,9.5,2.25,https://www.terradaily.com/reports/Benin_president_says_bulk_of_military_not_behind_failed_coup_999.html,terradaily.com,STATE,MIL
3738,1280111113,20251212,202512,NIGERIAN,NGA,,BURKINABE,BFA,,1,150,150,15,4,-7.2,1,1,1,-4.45544554455445,Benin,BN,BN,9.5,2.25,http://www.cameroon-tribune.cm/article.html/74666/fr.html/burkina-faso-11-nigerian,cameroon-tribune.cm,UNKNOWN,UNKNOWN
3739,1280079382,20251219,202512,BENIN,BEN,,FRANCE,FRA,,0,30,30,3,1,4.0,2,1,2,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3740,1280079384,20251219,202512,BENIN,BEN,,FRANCE,FRA,,0,100,100,10,3,-5.0,4,1,4,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3741,1280079385,20251219,202512,BENIN,BEN,,FRANCE,FRA,,0,137,137,13,3,-7.0,4,1,4,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3742,1280079951,20251219,202512,MILITARY,,MIL,FRANCE,FRA,,0,10,10,1,1,0.0,1,1,1,-5.47619047619047,France,FR,FR,46.0,2.0,https://allafrica.com/stories/202512190032.html,allafrica.com,MIL,STATE
3743,1280079983,20251219,202512,NIGERIA,NGA,,IVORY COAST,CIV,,0,154,154,15,4,-7.2,2,1,2,-5.47619047619047,France,FR,FR,46.0,2.0,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,UNKNOWN
3744,1280080010,20251219,202512,NIGERIA,NGA,,SIERRA LEONE,SLE,,0,154,154,15,4,-7.2,2,1,2,-5.47619047619047,France,FR,FR,46.0,2.0,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,UNKNOWN
3745,1280079667,20251219,202512,PRESIDENT,,GOV,AFRICA,AFR,,0,100,100,10,3,-5.0,3,1,3,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,GOV,STATE
3746,1280079668,20251219,202512,PRESIDENT,,GOV,AFRICA,AFR,,0,137,137,13,3,-7.0,3,1,3,-5.47619047619047,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202512190032.html,allafrica.com,GOV,STATE
3747,1280079383,20251219,202512,BENIN,BEN,,FRANCE,FRA,,0,30,30,3,1,4.0,1,1,1,-5.47619047619047,France,FR,FR,46.0,2.0,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3748,1280079621,20251219,202512,FRANCE,FRA,,BENIN,BEN,,0,30,30,3,1,4.0,1,1,1,-5.47619047619047,France,FR,FR,46.0,2.0,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3749,1280113913,20251219,202512,NIGERIA,NGA,,BENINESE,BEN,,1,51,51,5,1,3.4,2,1,2,-3.96039603960396,France,FR,FR,46.0,2.0,https://www.terradaily.com/reports/Benin_president_says_bulk_of_military_not_behind_failed_coup_999.html,terradaily.com,STATE,UNKNOWN
3750,1280113914,20251219,202512,NIGERIA,NGA,,BENIN,BEN,MIL,1,51,51,5,1,3.4,2,1,2,-3.96039603960396,France,FR,FR,46.0,2.0,https://www.terradaily.com/reports/Benin_president_says_bulk_of_military_not_behind_failed_coup_999.html,terradaily.com,STATE,MIL
3751,1280106231,20251219,202512,BENIN,BEN,,MILITARY,,MIL,0,10,10,1,1,0.0,1,1,1,-1.82054616384915,France,FR,FR,46.0,2.0,https://www.newsghana.com.gh/military-coups-and-neo-colonial-threats-in-west-africa/,newsghana.com.gh,STATE,MIL
3752,1280106233,20251219,202512,BENIN,BEN,,MILITARY,,MIL,0,111,111,11,3,-2.0,1,1,1,-1.82054616384915,France,FR,FR,46.0,2.0,https://www.newsghana.com.gh/military-coups-and-neo-colonial-threats-in-west-africa/,newsghana.com.gh,STATE,MIL
3753,1280065965,20251219,202512,BENIN,BEN,,BENIN CITY,NGA,,0,42,42,4,1,1.9,2,1,2,4.65009208103131,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,https://artdaily.com/?date=12/19/2025,artdaily.com,STATE,UNKNOWN
3754,1280066516,20251219,202512,BENIN CITY,NGA,,BENIN,BEN,,0,43,43,4,1,2.8,2,1,2,4.65009208103131,"Jerusalem, Israel (general), Israel",IS,IS00,31.7667,35.2333,https://artdaily.com/?date=12/19/2025,artdaily.com,UNKNOWN,STATE
3756,1280065968,20251219,202512,BENIN,BEN,,NETHERLANDS,NLD,,1,43,43,4,1,2.8,2,1,2,2.4,Benin,BN,BN,9.5,2.25,https://artdaily.com/news/189271/Museum-de-Fundatie-returns-Benin-bronze-and-organizes-exhibition-featuring-Nigerian-artists,artdaily.com,STATE,UNKNOWN
3757,1280079988,20251219,202512,NIGERIA,NGA,,GHANA,GHA,,0,154,154,15,4,-7.2,2,1,2,-5.47619047619047,France,FR,FR,46.0,2.0,https://allafrica.com/stories/202512190032.html,allafrica.com,STATE,STATE
3758,1280106230,20251219,202512,BENIN,BEN,,MILITARY,BEN,MIL,0,10,10,1,1,0.0,1,1,1,-1.82054616384915,Benin,BN,BN,9.5,2.25,https://www.newsghana.com.gh/military-coups-and-neo-colonial-threats-in-west-africa/,newsghana.com.gh,STATE,MIL
3759,1280106232,20251219,202512,BENIN,BEN,,MILITARY,BEN,MIL,0,111,111,11,3,-2.0,1,1,1,-1.82054616384915,Benin,BN,BN,9.5,2.25,https://www.newsghana.com.gh/military-coups-and-neo-colonial-threats-in-west-africa/,newsghana.com.gh,STATE,MIL
3771,1280065967,20251219,202512,BENIN,BEN,,NETHERLANDS,NLD,,1,43,43,4,1,2.8,4,1,4,2.4,Benin,BN,BN,9.5,2.25,https://artdaily.com/news/189271/Museum-de-Fundatie-returns-Benin-bronze-and-organizes-exhibition-featuring-Nigerian-artists,artdaily.com,STATE,UNKNOWN
3772,1280104351,20251219,202512,BENIN,BEN,,TOGO,TGO,,0,190,190,19,4,-10.0,3,1,3,-5.09683995922528,Benin,BN,BN,9.5,2.25,https://defenceweb.co.za/security/national-security/nigerias-new-terror-threat-jnim-is-spreading-but-its-not-too-late-to-act/,defenceweb.co.za,STATE,STATE
3774,1240875665,20250429,202504,COTONOU,BEN,,UEMOA,WAF,IGO,1,43,43,4,1,2.8,10,1,10,4.7752808988764,,,,,,https://www.leral.net/BRVM-Awards-2025-Cotonou-accueille-la-6e-edition-de-la-celebration-de-l-excellence-sur-le-Marche-Financier-Regional-de-l_a380626.html,leral.net,UNKNOWN,IGO
3775,1240875666,20250429,202504,COTONOU,BEN,,UEMOA,WAF,IGO,1,51,51,5,1,3.4,10,1,10,4.7752808988764,,,,,,https://www.leral.net/BRVM-Awards-2025-Cotonou-accueille-la-6e-edition-de-la-celebration-de-l-excellence-sur-le-Marche-Financier-Regional-de-l_a380626.html,leral.net,UNKNOWN,IGO
3776,1240876099,20250429,202504,UEMOA,WAF,IGO,COTONOU,BEN,,1,42,42,4,1,1.9,10,1,10,4.7752808988764,,,,,,https://www.leral.net/BRVM-Awards-2025-Cotonou-accueille-la-6e-edition-de-la-celebration-de-l-excellence-sur-le-Marche-Financier-Regional-de-l_a380626.html,leral.net,IGO,UNKNOWN
3777,1240879806,20250429,202504,,,,COTONOU,BEN,,1,42,42,4,1,1.9,10,1,10,4.74860335195531,,,,,,https://www.leral.net/BRVM-Awards-2025-Cotonou-accueille-la-6e-edition-de-la-celebration-de-l-excellence-sur-le-Marche-financier-regional-de_a380626.html,leral.net,UNKNOWN,UNKNOWN
3778,1240879916,20250429,202504,COTONOU,BEN,,,,,1,43,43,4,1,2.8,10,1,10,4.74860335195531,,,,,,https://www.leral.net/BRVM-Awards-2025-Cotonou-accueille-la-6e-edition-de-la-celebration-de-l-excellence-sur-le-Marche-financier-regional-de_a380626.html,leral.net,UNKNOWN,UNKNOWN
3779,1240879917,20250429,202504,COTONOU,BEN,,,,,1,51,51,5,1,3.4,10,1,10,4.74860335195531,,,,,,https://www.leral.net/BRVM-Awards-2025-Cotonou-accueille-la-6e-edition-de-la-celebration-de-l-excellence-sur-le-Marche-financier-regional-de_a380626.html,leral.net,UNKNOWN,UNKNOWN
3780,1240779642,20250429,202504,COTONOU,BEN,,,,,1,43,43,4,1,2.8,40,1,20,6.84931506849316,"Ganvie, Benin (general), Benin",BN,BN00,6.46441,2.39288,https://www.gouv.bj:443/article/3065/cotonou-accueille-plus-grand-navire-croisiere-histoire-crystal-symphony/,gouv.bj:443,UNKNOWN,UNKNOWN
3781,1240779643,20250429,202504,BENIN,BEN,,,,,1,51,51,5,1,3.4,12,1,12,6.84931506849316,"Ganvie, Benin (general), Benin",BN,BN00,6.46441,2.39288,https://www.gouv.bj:443/article/3065/cotonou-accueille-plus-grand-navire-croisiere-histoire-crystal-symphony/,gouv.bj:443,STATE,UNKNOWN
3782,1240745094,20250429,202504,BENIN,BEN,,,,,1,20,20,2,1,3.0,2,1,2,-3.05602716468591,"Chhattisgarh, Chhattisgarh, India",IN,IN37,21.5,81.75,https://www.thehindubusinessline.com/economy/agri-business/global-rice-price-heads-up-as-thailand-pakistan-stocks-drop/article69502414.ece,thehindubusinessline.com,STATE,UNKNOWN
3783,1240745095,20250429,202504,BENIN,BEN,,,,,1,20,20,2,1,3.0,4,1,4,-3.05602716468591,Philippines,RP,RP,13.0,122.0,https://www.thehindubusinessline.com/economy/agri-business/global-rice-price-heads-up-as-thailand-pakistan-stocks-drop/article69502414.ece,thehindubusinessline.com,STATE,UNKNOWN
3786,1240745096,20250429,202504,BENIN,BEN,,,,,1,20,20,2,1,3.0,2,1,2,-3.05602716468591,"Chhattisgarh, Chhattisgarh, India",IN,IN37,21.5,81.75,https://www.thehindubusinessline.com/economy/agri-business/global-rice-price-heads-up-as-thailand-pakistan-stocks-drop/article69502414.ece,thehindubusinessline.com,STATE,UNKNOWN
3787,1240745097,20250429,202504,BENIN,BEN,,,,,1,20,20,2,1,3.0,2,1,2,-3.05602716468591,Benin,BN,BN,9.5,2.25,https://www.thehindubusinessline.com/economy/agri-business/global-rice-price-heads-up-as-thailand-pakistan-stocks-drop/article69502414.ece,thehindubusinessline.com,STATE,UNKNOWN
3792,1240773461,20250429,202504,PROSECUTOR,,JUD,,,,1,10,10,1,1,0.0,10,1,10,-5.12295081967214,Benin,BN,BN,9.5,2.25,https://africapresse.com/benin-deux-ans-de-prison-ferme-requis-contre-lex-directeur-de-la-police-philippe-houndegnon/,africapresse.com,JUD,UNKNOWN
3793,1240773466,20250429,202504,PROSECUTOR,,JUD,,,,1,20,20,2,1,3.0,10,1,10,-5.12295081967214,Benin,BN,BN,9.5,2.25,https://africapresse.com/benin-deux-ans-de-prison-ferme-requis-contre-lex-directeur-de-la-police-philippe-houndegnon/,africapresse.com,JUD,UNKNOWN
3794,1240773468,20250429,202504,LAWYER,,JUD,,,,0,110,110,11,3,-2.0,10,1,10,-5.12295081967214,Benin,BN,BN,9.5,2.25,https://africapresse.com/benin-deux-ans-de-prison-ferme-requis-contre-lex-directeur-de-la-police-philippe-houndegnon/,africapresse.com,JUD,UNKNOWN
3796,1240882565,20250429,202504,MEDIA,,MED,,,,1,36,36,3,1,4.0,10,1,10,3.52941176470588,Benin,BN,BN,9.5,2.25,https://christianchronicle.org/classified/executive-director-face/,christianchronicle.org,MED,UNKNOWN
3797,1240886547,20250429,202504,GOVERNOR,,GOV,,,,0,10,10,1,1,0.0,10,1,10,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,GOV,UNKNOWN
3798,1240886695,20250429,202504,HEALTH FACILITY,,HLH,,,,1,12,12,1,1,-0.4,10,1,10,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,HLH,UNKNOWN
3799,1240886882,20250429,202504,SENATOR,,LEG,,,,0,12,12,1,1,-0.4,5,1,5,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,LEG,UNKNOWN
3802,1240820851,20250429,202504,MINIST,,GOV,,,,1,51,51,5,1,3.4,10,1,10,3.1496062992126,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3066/examen-session-avril-2025-35.496-candidats-assaut-precieux-sesame/,gouv.bj,GOV,UNKNOWN
3803,1240792389,20250429,202504,FULANI,,,,,,1,110,110,11,3,-2.0,10,1,10,-2.25,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/04/29/fulani-youth-leaders-declare-zero-tolerance-for-banditry-insecurity/,dailypost.ng,UNKNOWN,UNKNOWN
3804,1240858429,20250429,202504,GOVERNMENT,,GOV,,,,0,71,71,7,2,7.4,10,1,10,-4.71204188481675,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/04/audit-du-fichier-electoral-au-benin-deja-des-divergences-dans-le-comite/,lanouvelletribune.info,GOV,UNKNOWN
3805,1240862567,20250429,202504,HOSPITAL,,HLH,,,,1,141,141,14,3,-6.5,10,1,10,-7.73809523809523,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/04/29/gunmen-kill-physiotherapist-on-duty-in-ubth/,dailypost.ng,HLH,UNKNOWN
3806,1240863202,20250429,202504,GUNMEN,,UAF,,,,1,193,193,19,4,-10.0,10,1,10,-7.73809523809523,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/04/29/gunmen-kill-physiotherapist-on-duty-in-ubth/,dailypost.ng,UAF,UNKNOWN
3807,1240841685,20250429,202504,COTONOU,BEN,,,,,1,43,43,4,1,2.8,20,1,10,5.17647058823529,Benin,BN,BN,9.5,2.25,https://www.camer.be/89116/5:1/benin-sergent-markus-la-consecration-dun-soldat-des-mots-avec-vodun-gospel-benin.html,camer.be,UNKNOWN,UNKNOWN
3809,1240846520,20250429,202504,GOVERNMENT,,GOV,,,,1,12,12,1,1,-0.4,14,1,14,-5.42668427168726,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/apc-will-pay-dearly-for-bad-policies-in-2027-cupp-chieftain/,tribuneonlineng.com,GOV,UNKNOWN
3813,1240881667,20250429,202504,,,,MEDIA,,MED,1,36,36,3,1,4.0,10,1,10,3.52941176470588,Benin,BN,BN,9.5,2.25,https://christianchronicle.org/classified/executive-director-face/,christianchronicle.org,UNKNOWN,MED
3814,1240804466,20250429,202504,,,,TOGO,TGO,,1,42,42,4,1,1.9,10,1,10,-0.34071550255537,Benin,BN,BN,9.5,2.25,https://jhm.fr/une-association-de-solidarite-internationale-contre-la-faim-tres-active/,jhm.fr,UNKNOWN,STATE
3815,1240841545,20250429,202504,,,,COTONOU,BEN,,1,42,42,4,1,1.9,20,1,10,5.17647058823529,Benin,BN,BN,9.5,2.25,https://www.camer.be/89116/5:1/benin-sergent-markus-la-consecration-dun-soldat-des-mots-avec-vodun-gospel-benin.html,camer.be,UNKNOWN,UNKNOWN
3824,1240761886,20250429,202504,NIGERIA,NGA,,STUDENT,,EDU,0,10,10,1,1,0.0,2,1,2,2.61682242990654,Benin,BN,BN,9.5,2.25,https://www.thisdaylive.com/index.php/2025/04/29/nilds-dg-were-planning-courses-that-will-reduce-pressure-on-naira/,thisdaylive.com,STATE,EDU
3826,1240783177,20250429,202504,CHINA,CHN,,AUTHORITIES,,GOV,0,173,173,17,4,-5.0,1,1,1,-5.48098434004475,Benin,BN,BN,9.5,2.25,https://www.icij.org/investigations/china-targets/interpol-red-notice-police-warrant-jack-ma/,icij.org,UNKNOWN,GOV
3836,1240882097,20250429,202504,FRENCH,FRA,,AFRICA,AFR,,1,22,22,2,1,3.2,10,1,10,3.52941176470588,Benin,BN,BN,9.5,2.25,https://christianchronicle.org/classified/executive-director-face/,christianchronicle.org,UNKNOWN,STATE
3837,1240882098,20250429,202504,FRENCH,FRA,,AFRICA,AFR,,1,71,71,7,2,7.4,10,1,10,3.52941176470588,Benin,BN,BN,9.5,2.25,https://christianchronicle.org/classified/executive-director-face/,christianchronicle.org,UNKNOWN,STATE
3839,1240886128,20250429,202504,BENIN,BEN,,HOSPITAL,,HLH,0,193,193,19,4,-10.0,4,1,4,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,STATE,HLH
3840,1240886129,20250429,202504,BENIN,BEN,EDU,BENIN,BEN,,0,193,193,19,4,-10.0,4,1,4,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,EDU,STATE
3841,1240886629,20250429,202504,STATE GOVERNOR,,GOV,SENATOR,,LEG,0,12,12,1,1,-0.4,5,1,5,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,GOV,LEG
3845,1240887198,20250429,202504,GUNMEN,,UAF,DOCTOR,,HLH,1,193,193,19,4,-10.0,15,1,10,-6.8241469816273,Benin,BN,BN,9.5,2.25,https://blueprint.ng/gunmen-invade-university-of-benin-teaching-hospital-kill-doctor-patients-flee/,blueprint.ng,UAF,HLH
3846,1240799459,20250429,202504,STATE GOVERNOR,,GOV,BENIN,BEN,,1,51,51,5,1,3.4,5,1,5,-8.33333333333332,Benin,BN,BN,9.5,2.25,https://leadership.ng/okpebholo-condemns-murder-of-realtor-urges-arrest-of-killers/,leadership.ng,GOV,STATE
3847,1240799460,20250429,202504,STATE GOVERNOR,,GOV,BENIN,BEN,,1,190,190,19,4,-10.0,10,1,10,-8.33333333333332,Benin,BN,BN,9.5,2.25,https://leadership.ng/okpebholo-condemns-murder-of-realtor-urges-arrest-of-killers/,leadership.ng,GOV,STATE
3848,1240799740,20250429,202504,SENATOR,,LEG,BENIN,BEN,,1,51,51,5,1,3.4,5,1,5,-8.33333333333332,Benin,BN,BN,9.5,2.25,https://leadership.ng/okpebholo-condemns-murder-of-realtor-urges-arrest-of-killers/,leadership.ng,LEG,STATE
3849,1240795629,20250429,202504,PROSECUTOR,,JUD,PRISON,,COP,1,20,20,2,1,3.0,10,1,10,-3.27868852459017,Benin,BN,BN,9.5,2.25,https://www.pressafrik.com/Benin-deux-ans-de-prison-ferme-requis-contre-l-ancien-directeur-de-la-police-Philippe-Houndegnon_a288659.html,pressafrik.com,JUD,COP
3850,1240817710,20250429,202504,NIGER,NER,,BENIN,BEN,,1,112,112,11,3,-2.0,10,1,10,-2.92397660818713,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202504290254.html,fr.allafrica.com,STATE,STATE
3851,1240791222,20250429,202504,BENIN,BEN,GOV,FULANI,,,1,20,20,2,1,3.0,1,1,1,-2.25,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/04/29/fulani-youth-leaders-declare-zero-tolerance-for-banditry-insecurity/,dailypost.ng,GOV,UNKNOWN
3852,1240791779,20250429,202504,PRESIDENT,,GOV,FULANI,,,1,20,20,2,1,3.0,7,1,7,-2.25,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/04/29/fulani-youth-leaders-declare-zero-tolerance-for-banditry-insecurity/,dailypost.ng,GOV,UNKNOWN
3853,1240809023,20250429,202504,AFRICA,AFR,,BENIN,BEN,,1,51,51,5,1,3.4,10,1,10,9.72644376899695,Benin,BN,BN,9.5,2.25,https://www.africa-newsroom.com/press/the-economic-community-of-west-african-states-ecowas-organises-creative-and-educational-workshops-with-young-students-as-part-of-its-fiftieth-anniversary-celebrations-in-benin,africa-newsroom.com,STATE,STATE
3854,1240809032,20250429,202504,AFRICA,AFR,,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,WAF,IGO,1,84,84,8,2,7.0,10,1,10,9.72644376899695,Benin,BN,BN,9.5,2.25,https://www.africa-newsroom.com/press/the-economic-community-of-west-african-states-ecowas-organises-creative-and-educational-workshops-with-young-students-as-part-of-its-fiftieth-anniversary-celebrations-in-benin,africa-newsroom.com,STATE,IGO
3855,1240863209,20250429,202504,GUNMEN,,UAF,HOSPITAL,,HLH,1,190,190,19,4,-10.0,5,1,5,-7.73809523809523,Benin,BN,BN,9.5,2.25,https://dailypost.ng/2025/04/29/gunmen-kill-physiotherapist-on-duty-in-ubth/,dailypost.ng,UAF,HLH
3856,1240856736,20250429,202504,BENIN,BEN,,NIGERIA,NGA,,1,173,173,17,4,-5.0,10,1,10,-0.92307692307692,Benin,BN,BN,9.5,2.25,https://www.artnews.com/art-in-america/columns/mine-atairu-ai-benin-nigeria-repatriation-1234740124/,artnews.com,STATE,STATE
3858,1240845927,20250429,202504,BENIN,BEN,,GOVERNMENT,BEN,GOV,1,12,12,1,1,-0.4,6,1,6,-5.42668427168726,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/apc-will-pay-dearly-for-bad-policies-in-2027-cupp-chieftain/,tribuneonlineng.com,STATE,GOV
3859,1240842003,20250429,202504,AMBASSADOR,,GOV,BENIN,BEN,,1,70,70,7,2,7.0,10,1,10,5.17647058823529,Benin,BN,BN,9.5,2.25,https://www.camer.be/89116/5:1/benin-sergent-markus-la-consecration-dun-soldat-des-mots-avec-vodun-gospel-benin.html,camer.be,GOV,STATE
3860,1240817709,20250429,202504,NIGER,NER,,BENIN,BEN,,1,43,43,4,1,2.8,10,1,10,-2.92397660818713,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202504290254.html,fr.allafrica.com,STATE,STATE
3861,1240805384,20250429,202504,MILITIA,,UAF,PRISONER,,OPP,1,173,173,17,4,-5.0,8,1,8,-9.30460333006857,Benin,BN,BN,9.5,2.25,https://www.nigrizia.it/notizia/effetto-trump-genocidio-gaza-diritti-umani-sempre-piu-minacciati-amnesty,nigrizia.it,UAF,OPP
3862,1240805385,20250429,202504,MILITIA,,UAF,PRISONER,,OPP,1,173,173,17,4,-5.0,2,1,2,-9.30460333006857,Togo,TO,TO,8.0,1.166667,https://www.nigrizia.it/notizia/effetto-trump-genocidio-gaza-diritti-umani-sempre-piu-minacciati-amnesty,nigrizia.it,UAF,OPP
3863,1240856735,20250429,202504,BENIN,BEN,,NIGERIA,NGA,,1,42,42,4,1,1.9,2,1,2,-0.92307692307692,Benin,BN,BN,9.5,2.25,https://www.artnews.com/art-in-america/columns/mine-atairu-ai-benin-nigeria-repatriation-1234740124/,artnews.com,STATE,STATE
3864,1240779511,20250429,202504,,,,COTONOU,BEN,,1,42,42,4,1,1.9,40,1,20,6.84931506849316,"Ganvie, Benin (general), Benin",BN,BN00,6.46441,2.39288,https://www.gouv.bj:443/article/3065/cotonou-accueille-plus-grand-navire-croisiere-histoire-crystal-symphony/,gouv.bj:443,UNKNOWN,UNKNOWN
3865,1240783079,20250429,202504,COTONOU,BEN,,CHINESE,CHN,,0,173,173,17,4,-5.0,2,1,2,-5.48098434004475,Benin,BN,BN,9.5,2.25,https://www.icij.org/investigations/china-targets/interpol-red-notice-police-warrant-jack-ma/,icij.org,UNKNOWN,STATE
3866,1240783081,20250429,202504,COTONOU,BEN,,CHINESE,CHN,GOV,0,173,173,17,4,-5.0,6,1,6,-5.48098434004475,Benin,BN,BN,9.5,2.25,https://www.icij.org/investigations/china-targets/interpol-red-notice-police-warrant-jack-ma/,icij.org,UNKNOWN,GOV
3867,1240783080,20250429,202504,COTONOU,BEN,,CHINESE,CHN,,0,173,173,17,4,-5.0,2,1,2,-5.48098434004475,"Zhejiang, Zhejiang, China",CH,CH02,29.0,120.0,https://www.icij.org/investigations/china-targets/interpol-red-notice-police-warrant-jack-ma/,icij.org,UNKNOWN,STATE
3868,1240816917,20250429,202504,BENIN,BEN,,NIGER,NER,,1,42,42,4,1,1.9,10,1,10,-2.92397660818713,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202504290254.html,fr.allafrica.com,STATE,STATE
3873,1240804475,20250429,202504,AFRICA,AFR,,JOURNALIST,,MED,0,190,190,19,4,-10.0,8,1,8,-9.30460333006857,Togo,TO,TO,8.0,1.166667,https://www.nigrizia.it/notizia/effetto-trump-genocidio-gaza-diritti-umani-sempre-piu-minacciati-amnesty,nigrizia.it,STATE,MED
3874,1240857520,20250429,202504,NIGERIA,NGA,,BENIN,BEN,,1,43,43,4,1,2.8,2,1,2,-0.92307692307692,Benin,BN,BN,9.5,2.25,https://www.artnews.com/art-in-america/columns/mine-atairu-ai-benin-nigeria-repatriation-1234740124/,artnews.com,STATE,STATE
3877,1226764921,20250215,202502,MAYOR,,GOV,,,,0,172,172,17,4,-5.0,10,1,10,-4.43686006825939,"Ouake, Donga, Benin",BN,BN13,9.66167,1.38472,https://lanouvelletribune.info/2025/02/benin-les-ld-denoncent-les-interdictions-de-rassemblements-et-annoncent-des-poursuites-judiciaires/,lanouvelletribune.info,GOV,UNKNOWN
3878,1226743173,20250215,202502,BENIN,BEN,,,,,1,41,41,4,1,1.0,10,1,10,-2.91970802919708,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/02/benin-le-cnin-dementele-un-reseau-de-fraude-dans-le-secteur-de-la-telephonie/,lanouvelletribune.info,STATE,UNKNOWN
3879,1226759413,20250215,202502,BENIN,BEN,,,,,1,113,113,11,3,-2.0,4,1,4,-3.41614906832298,Benin,BN,BN,9.5,2.25,https://saharareporters.com/2025/02/15/pdp-suspends-south-south-zonal-secretary-felix-omemu-misconduct,saharareporters.com,STATE,UNKNOWN
